-3.278560936450958252e-02,-3.705089166760444641e-02,-2.798436023294925690e-02,3.893201053142547607e-02,-7.002284284681081772e-03,-4.808493703603744507e-02,-7.760627195239067078e-03,-3.129279240965843201e-02,-2.407772839069366455e-02,-8.685074746608734131e-03,-6.227911915630102158e-03,1.703417627140879631e-03
-5.599721521139144897e-02,-7.771851122379302979e-02,-3.441214933991432190e-02,5.197716504335403442e-02,-1.544944383203983307e-02,-4.508973285555839539e-02,9.184389375150203705e-03,-1.727482117712497711e-02,-7.775949779897928238e-03,-7.269922061823308468e-04,2.653845120221376419e-03,1.179931964725255966e-02
-3.753912076354026794e-02,-8.493263274431228638e-02,-4.485648870468139648e-02,4.892188310623168945e-02,4.018331819679588079e-04,-5.259149521589279175e-02,2.320295386016368866e-02,7.290081586688756943e-03,1.352167688310146332e-02,1.223608502186834812e-03,1.737011969089508057e-02,2.735427767038345337e-02
-2.885340526700019836e-02,-5.538085848093032837e-02,-3.182876110076904297e-02,3.762577101588249207e-02,1.857927651144564152e-03,-5.349884182214736938e-02,2.548454701900482178e-02,-2.343839034438133240e-03,-4.964398220181465149e-03,-9.670993313193321228e-03,2.471040375530719757e-02,1.328475866466760635e-02
-1.469285693019628525e-02,-4.035924375057220459e-02,-2.253554202616214752e-02,1.835222169756889343e-02,2.299584075808525085e-02,-2.890504524111747742e-02,2.627004683017730713e-02,1.021241419948637486e-03,-2.844372298568487167e-03,-6.690497044473886490e-03,2.637091465294361115e-02,1.606353744864463806e-02
-1.167656388133764267e-02,-2.656810544431209564e-02,-1.829110085964202881e-02,1.031837891787290573e-02,1.650612242519855499e-02,-2.340140007436275482e-02,2.962814643979072571e-02,1.126437354832887650e-02,5.868754815310239792e-03,-6.851923186331987381e-03,2.075047045946121216e-02,1.389599405229091644e-02
2.601739019155502319e-02,1.232781913131475449e-02,-1.749355904757976532e-02,-2.414988540112972260e-02,2.161563932895660400e-02,-8.059086278080940247e-03,2.132783085107803345e-02,3.317105583846569061e-03,-6.776107475161552429e-03,-1.617224700748920441e-02,3.947150707244873047e-02,2.770597673952579498e-02
6.229277327656745911e-02,4.114577546715736389e-02,-2.050587721168994904e-02,-4.726880416274070740e-02,2.844288013875484467e-02,1.424889452755451202e-02,2.203573100268840790e-02,1.322726905345916748e-02,-1.021994370967149734e-02,-1.266619469970464706e-02,3.772074729204177856e-02,4.712774604558944702e-02
6.834521144628524780e-02,5.373676866292953491e-02,-1.627082563936710358e-02,-5.332869291305541992e-02,3.829337656497955322e-02,2.801831066608428955e-02,1.990029029548168182e-02,1.088018249720335007e-02,-1.005234196782112122e-02,-1.046734116971492767e-02,5.070535093545913696e-02,3.903985768556594849e-02
5.909096449613571167e-02,4.531906917691230774e-02,-5.519400001503527164e-04,-4.900172352790832520e-02,2.885781414806842804e-02,2.235140651464462280e-02,1.246592402458190918e-02,1.736380159854888916e-02,-3.198764100670814514e-02,-1.812810450792312622e-02,4.954947903752326965e-02,4.158199205994606018e-02
3.616917505860328674e-02,4.711622372269630432e-02,9.137485176324844360e-03,-3.402160480618476868e-02,5.541518796235322952e-03,2.222165465354919434e-02,4.823095165193080902e-03,5.905332975089550018e-03,-5.009550601243972778e-02,-4.249309003353118896e-02,3.254416212439537048e-02,3.115224465727806091e-02
3.917485009878873825e-04,-2.802555682137608528e-03,1.098505686968564987e-02,1.061658607795834541e-03,1.280545489862561226e-03,5.320919444784522057e-04,1.851320499554276466e-03,1.931628771126270294e-02,-6.077620387077331543e-02,-4.486700519919395447e-02,3.317963331937789917e-02,1.680664904415607452e-02
-3.210024163126945496e-02,-3.544119745492935181e-02,1.596918143332004547e-02,3.899280726909637451e-02,-2.388202399015426636e-02,-7.044366560876369476e-03,-1.222148188389837742e-03,-3.207686590030789375e-03,-6.635424494743347168e-02,-3.500809520483016968e-02,2.273732051253318787e-02,-1.077261869795620441e-03
-1.008258685469627380e-01,-7.731834799051284790e-02,1.735728234052658081e-02,8.148100972175598145e-02,-3.671814128756523132e-02,-3.915945440530776978e-02,3.287766827270388603e-03,-7.615304086357355118e-03,-5.965567752718925476e-02,-2.284935489296913147e-02,3.059050068259239197e-02,-7.383445627056062222e-04
-8.398147672414779663e-02,-5.217234417796134949e-02,1.836867816746234894e-02,5.804010853171348572e-02,-4.721021652221679688e-02,-1.273142080754041672e-02,-1.979693770408630371e-02,-1.091046258807182312e-02,-6.819627434015274048e-02,-4.079402983188629150e-02,6.224250793457031250e-02,1.486058533191680908e-02
-4.063167423009872437e-02,-5.886430665850639343e-02,-1.228308025747537613e-02,5.182863026857376099e-02,-1.814172975718975067e-02,-3.962600603699684143e-02,-2.793940342962741852e-02,-1.560455840080976486e-02,-5.437837913632392883e-02,-3.046490438282489777e-02,7.060460746288299561e-02,3.251127153635025024e-02
