-5.312926694750785828e-02,-6.085515394806861877e-02,-2.625167556107044220e-02,5.532152205705642700e-02,-7.335562724620103836e-03,-6.063175946474075317e-02,-4.146680608391761780e-02,-6.632609665393829346e-02,-3.382407128810882568e-02,-1.467387005686759949e-02,-5.522336438298225403e-02,7.344238925725221634e-03
-8.329753577709197998e-02,-1.032667160034179688e-01,-3.822282701730728149e-02,7.524459064006805420e-02,-3.391927853226661682e-02,-6.165075674653053284e-02,-3.020020760595798492e-02,-5.255866050720214844e-02,-4.629343375563621521e-02,-2.334544062614440918e-02,-6.989083439111709595e-02,8.549654856324195862e-03
-7.435117661952972412e-02,-1.098123788833618164e-01,-2.838253974914550781e-02,7.750845700502395630e-02,-2.539142034947872162e-02,-5.546630173921585083e-02,-4.961597267538309097e-03,-2.470589987933635712e-02,-3.344962373375892639e-02,-1.670781522989273071e-02,-5.519448965787887573e-02,3.959403559565544128e-02
-6.142461299896240234e-02,-4.914508759975433350e-02,-2.246851800009608269e-03,4.472625255584716797e-02,-2.884446643292903900e-02,-3.225982189178466797e-02,1.403809059411287308e-03,-1.651920937001705170e-02,-5.020417645573616028e-02,-9.936103597283363342e-03,-3.170856088399887085e-02,3.682023659348487854e-02
-1.338038593530654907e-02,2.253683749586343765e-03,2.076367288827896118e-02,-5.109523888677358627e-03,-1.256316434592008591e-03,1.055547501891851425e-02,6.471180822700262070e-03,-1.242709532380104065e-02,-4.696193337440490723e-02,4.204488825052976608e-03,-2.128994278609752655e-02,5.169811472296714783e-02
-1.584257930517196655e-03,3.725151345133781433e-02,3.271955996751785278e-02,-1.917034573853015900e-02,-1.288863923400640488e-02,2.781540155410766602e-02,7.531667361035943031e-04,-2.687168493866920471e-02,-5.877842754125595093e-02,7.042362354695796967e-03,-3.327461332082748413e-02,4.718320071697235107e-02
1.625632052309811115e-03,4.869486391544342041e-02,4.315924271941184998e-02,-2.709446288645267487e-02,-2.344007417559623718e-02,3.883676230907440186e-02,-5.173411685973405838e-03,-4.889615997672080994e-02,-1.019162982702255249e-01,-1.663459837436676025e-02,-2.539773657917976379e-02,3.697409853339195251e-02
3.307506814599037170e-02,7.080125063657760620e-02,4.172213375568389893e-02,-4.479528963565826416e-02,-1.809017732739448547e-02,6.195306405425071716e-02,-7.423073984682559967e-03,-2.185843698680400848e-02,-6.912073493003845215e-02,7.176350336521863937e-03,-1.651962101459503174e-02,5.148930847644805908e-02
4.287337884306907654e-02,8.747718483209609985e-02,4.303392395377159119e-02,-5.456813797354698181e-02,-1.108844205737113953e-02,7.434871047735214233e-02,-7.271268870681524277e-03,-4.385517165064811707e-02,-5.768750235438346863e-02,4.721821285784244537e-03,-8.146989857777953148e-04,4.157894849777221680e-02
4.309612885117530823e-02,8.969894051551818848e-02,4.784618318080902100e-02,-6.672038137912750244e-02,-5.141760688275098801e-03,7.409931719303131104e-02,-8.934217505156993866e-03,-1.403108891099691391e-02,-6.121952086687088013e-02,1.469154655933380127e-02,2.146036829799413681e-03,5.004261061549186707e-02
5.898483842611312866e-02,1.087579876184463501e-01,5.476482212543487549e-02,-7.510095834732055664e-02,2.067819150397554040e-04,6.849809736013412476e-02,-9.269497357308864594e-03,-6.415908574126660824e-04,-5.586775019764900208e-02,5.516599398106336594e-03,-1.625548675656318665e-02,4.612382128834724426e-02
2.379401773214340210e-02,5.697849392890930176e-02,5.374122783541679382e-02,-4.545206204056739807e-02,-7.711128331720829010e-03,5.035686120390892029e-02,-1.252394635230302811e-02,1.247804239392280579e-02,-8.153520524501800537e-02,-3.084910660982131958e-02,-5.509875714778900146e-02,2.396715991199016571e-02
-2.055361680686473846e-02,1.735989749431610107e-02,5.338759720325469971e-02,1.005882490426301956e-02,-3.921830654144287109e-02,3.873743489384651184e-02,-8.313018828630447388e-03,-2.978742495179176331e-02,-8.295127749443054199e-02,-3.348311781883239746e-02,-8.062355965375900269e-02,-1.147579587996006012e-02
-9.472202509641647339e-02,-3.329645097255706787e-02,5.753555521368980408e-02,5.364402011036872864e-02,-5.175188183784484863e-02,7.629548199474811554e-03,1.046567689627408981e-02,-4.368413239717483521e-02,-8.959037065505981445e-02,-3.744303435087203979e-02,-1.034315153956413269e-01,-3.474349528551101685e-02
-7.904259860515594482e-02,1.274978392757475376e-03,6.238446012139320374e-02,3.133744001388549805e-02,-6.936752051115036011e-02,3.144327551126480103e-02,1.535115577280521393e-02,-3.879896551370620728e-02,-9.663444012403488159e-02,-5.717336386442184448e-02,-6.345256417989730835e-02,-4.014251753687858582e-02
-3.144952282309532166e-02,-2.201917115598917007e-03,4.442597180604934692e-02,2.982825599610805511e-02,-5.186524242162704468e-02,1.604971289634704590e-02,1.542140357196331024e-02,-1.535287778824567795e-02,-9.665825217962265015e-02,-5.308704823255538940e-02,-5.695207789540290833e-02,-3.505768626928329468e-02
-1.935590244829654694e-02,-1.355780847370624542e-02,3.816502913832664490e-02,4.481847956776618958e-02,-7.426131516695022583e-03,3.235991299152374268e-02,1.262701489031314850e-02,-1.093117799609899521e-02,-1.282773017883300781e-01,-5.637213587760925293e-02,-1.156718581914901733e-01,-1.878120936453342438e-02
-1.393384784460067749e-01,-6.014000624418258667e-02,1.053352952003479004e-01,9.183564782142639160e-02,-6.866259127855300903e-02,1.080408412963151932e-02,1.070954054594039917e-01,-2.707044361159205437e-03,-4.816731810569763184e-02,-7.512672804296016693e-03,-1.175533086061477661e-01,-5.395785439759492874e-03
-2.998666763305664062e-01,-7.484017312526702881e-02,1.437919586896896362e-01,1.114099398255348206e-01,-1.619001179933547974e-01,2.446893788874149323e-02,1.533229053020477295e-01,-1.620050519704818726e-02,-7.331774383783340454e-02,-3.874199464917182922e-02,-8.517396450042724609e-02,-7.269579172134399414e-02
-7.812077552080154419e-02,-2.216366976499557495e-01,-1.529464572668075562e-01,9.677810966968536377e-02,3.949977457523345947e-02,-1.910909861326217651e-01,1.584085822105407715e-01,2.568923234939575195e-01,3.151049911975860596e-01,4.730095267295837402e-01,4.263727068901062012e-01,2.322713583707809448e-01
7.280817627906799316e-01,7.636676728725433350e-02,-6.115694642066955566e-01,-3.780001401901245117e-01,7.023102641105651855e-01,-2.841140031814575195e-01,-1.125262454152107239e-01,9.233111143112182617e-01,9.893164634704589844e-01,9.999973177909851074e-01,9.997819662094116211e-01,6.180146336555480957e-01
9.273656606674194336e-01,4.712891876697540283e-01,-6.030662655830383301e-01,-7.981316447257995605e-01,8.016908764839172363e-01,-9.068062156438827515e-02,-6.450521945953369141e-01,4.999697506427764893e-01,8.323299884796142578e-01,1.000000000000000000e+00,1.000000000000000000e+00,7.245821952819824219e-01
3.165755271911621094e-01,-1.626485772430896759e-02,-2.841351926326751709e-01,-1.514406204223632812e-01,3.760917484760284424e-01,-6.779964268207550049e-02,-5.478592514991760254e-01,-9.999772906303405762e-01,-9.976879954338073730e-01,-8.644418716430664062e-01,-6.659666895866394043e-01,-1.598597764968872070e-01
-8.079802244901657104e-02,-2.573105990886688232e-01,-2.078922688961029053e-01,1.711291670799255371e-01,3.907801955938339233e-02,-2.133781313896179199e-01,-2.601751089096069336e-01,-9.998571872711181641e-01,-9.998066425323486328e-01,-9.507748484611511230e-01,-8.244238495826721191e-01,-5.015826225280761719e-01
3.575484454631805420e-02,-4.455916211009025574e-02,-7.120811194181442261e-02,-1.969113945960998535e-03,9.588360786437988281e-02,-6.574375182390213013e-02,3.656042367219924927e-02,-2.864153981208801270e-01,-1.286416500806808472e-01,-3.192290365695953369e-01,-3.114126920700073242e-01,-2.071290463209152222e-01
-6.122387200593948364e-02,-2.546752220951020718e-04,1.090222150087356567e-01,4.265712201595306396e-02,-8.660791069269180298e-02,7.339607179164886475e-02,8.537594228982925415e-02,-7.080054283142089844e-02,2.873519062995910645e-02,-1.042145639657974243e-01,-7.075725495815277100e-02,-1.622535139322280884e-01
-8.314427733421325684e-02,4.557649418711662292e-02,1.891057342290878296e-01,1.999775879085063934e-02,-8.583050966262817383e-02,9.978755563497543335e-02,1.036134287714958191e-01,7.691755145788192749e-02,6.150967255234718323e-02,-1.298099569976329803e-02,-3.820310905575752258e-02,-1.521552801132202148e-01
