-3.856318071484565735e-02,-3.490636497735977173e-02,-1.713449321687221527e-02,3.887381404638290405e-02,-1.190168876200914383e-02,-3.862237185239791870e-02,-1.206903625279664993e-02,-3.837166354060173035e-02,-4.314144328236579895e-02,-3.932327032089233398e-03,-1.747268810868263245e-02,-1.894005574285984039e-03
-5.770292133092880249e-02,-6.471091508865356445e-02,-1.847692020237445831e-02,4.927560687065124512e-02,-2.198418974876403809e-02,-3.067453205585479736e-02,-1.998086459934711456e-03,-2.961746230721473694e-02,-3.945614770054817200e-02,3.384013893082737923e-03,-1.543097943067550659e-02,8.086499758064746857e-03
-4.299335181713104248e-02,-7.327295094728469849e-02,-2.661538682878017426e-02,4.614943638443946838e-02,-7.205114699900150299e-03,-4.236399382352828979e-02,9.844481013715267181e-03,-7.383002433925867081e-03,-2.218819595873355865e-02,2.021363005042076111e-03,-6.527843419462442398e-03,2.392284758388996124e-02
-3.312234953045845032e-02,-4.729390516877174377e-02,-1.889285072684288025e-02,3.604213148355484009e-02,-7.166923489421606064e-03,-4.326031357049942017e-02,1.078748796135187149e-02,-9.859122335910797119e-03,-3.221232071518898010e-02,-2.220921916887164116e-03,6.087019573897123337e-03,1.599650457501411438e-02
-2.219821698963642120e-02,-3.576964884996414185e-02,-9.575989097356796265e-03,2.197077870368957520e-02,8.967128582298755646e-03,-1.879393309354782104e-02,1.352989394217729568e-02,-1.068987417966127396e-02,-3.151371330022811890e-02,-3.452112665399909019e-03,3.530480200424790382e-03,1.954142004251480103e-02
-1.803028956055641174e-02,-1.621057093143463135e-02,-4.018344916403293610e-03,1.016956102102994919e-02,1.704352325759828091e-03,-9.522893466055393219e-03,1.655507646501064301e-02,-2.164530334994196892e-03,-2.509139291942119598e-02,-5.563297308981418610e-03,3.218914149329066277e-03,1.641381904482841492e-02
1.223387289792299271e-02,1.804980076849460602e-02,5.279828328639268875e-04,-1.978635229170322418e-02,4.470327403396368027e-03,5.673191510140895844e-03,9.632043540477752686e-03,-9.169667027890682220e-03,-4.061511531472206116e-02,-1.136205159127712250e-02,1.616058312356472015e-02,2.535317838191986084e-02
4.902027174830436707e-02,4.571724310517311096e-02,1.608457765541970730e-03,-4.000617936253547668e-02,1.331097632646560669e-02,2.565662562847137451e-02,2.776515902951359749e-03,-5.972897633910179138e-03,-3.844786062836647034e-02,2.206241479143500328e-03,1.943425461649894714e-02,4.631987214088439941e-02
5.863149091601371765e-02,5.976998060941696167e-02,3.499476239085197449e-03,-5.160716921091079712e-02,2.207719720900058746e-02,3.819372877478599548e-02,-3.059966024011373520e-03,-1.545704994350671768e-02,-4.805651307106018066e-02,-1.755181117914617062e-03,3.033060394227504730e-02,3.898636251688003540e-02
5.201702564954757690e-02,5.933277681469917297e-02,1.758243143558502197e-02,-5.139399692416191101e-02,1.763177476823329926e-02,3.749360516667366028e-02,-1.102956477552652359e-02,-8.069133386015892029e-03,-6.833019107580184937e-02,-4.404651001095771790e-03,2.406182885169982910e-02,4.120751842856407166e-02
3.313050046563148499e-02,6.181997805833816528e-02,3.014074824750423431e-02,-3.988878428936004639e-02,1.204876389238052070e-04,3.943716362118721008e-02,-1.067374274134635925e-02,-2.103429287672042847e-02,-8.189836144447326660e-02,-2.494410052895545959e-02,5.250906571745872498e-03,2.815461531281471252e-02
-7.548197172582149506e-04,1.306410226970911026e-02,2.360990643501281738e-02,-8.885527029633522034e-03,-7.344715297222137451e-03,1.357600931078195572e-02,-5.367363803088665009e-03,-1.779618300497531891e-02,-1.035733669996261597e-01,-4.264641553163528442e-02,-4.260691057424992323e-04,1.240607351064682007e-02
-3.275983780622482300e-02,-2.953192964196205139e-02,1.881919056177139282e-02,3.485448285937309265e-02,-3.099177032709121704e-02,-1.882961252704262733e-03,-5.452005658298730850e-03,-4.343426227569580078e-02,-1.085699573159217834e-01,-3.832762688398361206e-02,-1.587196439504623413e-02,-7.570937275886535645e-03
-9.704127162694931030e-02,-7.153708487749099731e-02,2.117115631699562073e-02,8.214550465345382690e-02,-4.043317586183547974e-02,-3.025818988680839539e-02,7.576610893011093140e-03,-5.042652785778045654e-02,-9.945022314786911011e-02,-4.304971173405647278e-02,-2.230704016983509064e-02,-1.240513473749160767e-02
-8.871664106845855713e-02,-5.695257708430290222e-02,1.975865848362445831e-02,6.508497893810272217e-02,-5.511697381734848022e-02,-1.152475085109472275e-02,2.627676076372154057e-05,-4.769580438733100891e-02,-1.081629320979118347e-01,-4.423868283629417419e-02,1.386700849980115891e-02,-9.902585297822952271e-03
